AGT_CD,N_POLICIES_LA,N_POLICIES_LAT,N_POLICIES_POLA,TOTAL_ANP_LA,TOTAL_ANP_LAT,TOTAL_ANP_POLA,TOTAL_POLICIES,TOTAL_ANP,TICKET_SIZE,COUNT_RATIO_LA,COUNT_RATIO_LAT,COUNT_RATIO_POLA,ANP_RATIO_LA,ANP_RATIO_LAT,ANP_RATIO_POLA,COUNT_SBASE_TYPE,N_LINE_ITEM_B,N_LINE_ITEM_R,TOTAL_ANP_B,TOTAL_ANP_R,R_B_COUNT_RATIO,R_B_ANP_RATIO,N_LINE_ITEM_Cat 1,N_LINE_ITEM_Cat 2,N_LINE_ITEM_Cat 3,TOTAL_ANP_Cat 1,TOTAL_ANP_Cat 2,TOTAL_ANP_Cat 3,COUNT_RATIO_CAT1,COUNT_RATIO_CAT2,COUNT_RATIO_CAT3,ANP_RATIO_CAT1,ANP_RATIO_CAT2,ANP_RATIO_CAT3,COUNT_PRODCAT_TYPE,N_VIT_POLICIES,N_LINE_ITEM_Accident,N_LINE_ITEM_Critical Illness,N_LINE_ITEM_Disability,N_LINE_ITEM_Endowment,N_LINE_ITEM_Income,N_LINE_ITEM_Life,N_LINE_ITEM_Medical,N_LINE_ITEM_N/A,N_LINE_ITEM_Other Medical,N_LINE_ITEM_Payor/Waiver,N_LINE_ITEM_Savers,TOTAL_ANP_Accident,TOTAL_ANP_Critical Illness,TOTAL_ANP_Disability,TOTAL_ANP_Endowment,TOTAL_ANP_Income,TOTAL_ANP_Life,TOTAL_ANP_Medical,TOTAL_ANP_N/A,TOTAL_ANP_Other Medical,TOTAL_ANP_Payor/Waiver,TOTAL_ANP_Savers,COUNT_MAINNEED_TYPE,CLUSTER
1523,211.0,0.0,28.0,13874.7900390625,0.0,911.7999877929688,239.0,14786.590026855469,61.86857751822372,0.8828451882845189,0.0,0.1171548117154811,0.9383360202631604,0.0,0.0616639797368395,2,92.0,147.0,14197.7802734375,588.8099975585938,1.5978260869565215,0.0414719756341202,3.0,56.0,180.0,1296.800048828125,3549.75,9940.0400390625,0.0125523012552301,0.2343096234309623,0.7531380753138075,0.0877010886972602,0.2400654903463539,0.6722334209563858,3,14.0,28.0,23.0,33.0,1.0,1.0,35.0,54.0,0.0,0.0,26.0,38.0,911.7999877929688,625.1799926757812,10.4399995803833,500.0,0.0,9356.08984375,2924.570068359375,0.0,0.0,7.309999942779541,451.2000122070313,9,0
1840,265.0,0.0,0.0,24391.099609375,0.0,0.0,265.0,24391.099609375,92.04188531839624,1.0,0.0,0.0,1.0,0.0,0.0,1,59.0,206.0,21687.009765625,2704.090087890625,3.4915254237288136,0.1246870876674175,4.0,53.0,208.0,9109.900390625,463.8999938964844,14817.2998046875,0.0150943396226415,0.2,0.7849056603773585,0.3734928035208255,0.0190192320271687,0.6074879644520058,3,0.0,26.0,15.0,55.0,1.0,0.0,54.0,47.0,0.0,0.0,2.0,65.0,0.0,0.0,5.890000343322754,762.4000244140625,0.0,20460.7109375,463.8999938964844,0.0,0.0,0.0,2698.199951171875,8,0
4388,0.0,51.0,0.0,0.0,19088.919921875,0.0,51.0,19088.919921875,374.2925474877451,0.0,1.0,0.0,0.0,1.0,0.0,1,22.0,29.0,14464.580078125,4624.33984375,1.318181818181818,0.3197009397281749,6.0,0.0,45.0,3940.10009765625,0.0,15148.8203125,0.1176470588235294,0.0,0.8823529411764706,0.2064076968732041,0.0,0.793592303126796,2,4.0,0.0,0.0,17.0,1.0,0.0,16.0,5.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,9088.5,0.0,4605.64990234375,770.4299926757812,0.0,0.0,729.3400268554688,3895.0,6,0
240,189.0,0.0,0.0,11241.8095703125,0.0,0.0,189.0,11241.8095703125,59.48047391699736,1.0,0.0,0.0,1.0,0.0,0.0,1,30.0,159.0,11030.3095703125,211.5,5.3,0.0191744391806773,2.0,57.0,130.0,1288.800048828125,728.2100219726562,9224.7998046875,0.0105820105820105,0.3015873015873015,0.6878306878306878,0.1146434660524043,0.0647769380587418,0.8205795958888539,3,4.0,0.0,35.0,27.0,0.0,8.0,26.0,29.0,0.0,5.0,29.0,30.0,0.0,297.5400085449219,0.0,0.0,0.0,10363.599609375,430.66998291015625,0.0,0.0,0.0,150.0,8,2
299,0.0,106.0,0.0,0.0,7237.02978515625,0.0,106.0,7237.02978515625,68.27386589770047,0.0,1.0,0.0,0.0,1.0,0.0,1,16.0,90.0,4310.77001953125,2926.260009765625,5.625,0.6788253598562014,1.0,14.0,91.0,528.5,517.5,6191.02978515625,0.0094339622641509,0.1320754716981132,0.8584905660377359,0.0730271970254975,0.0715072364440775,0.8554655665304248,3,4.0,0.0,9.0,11.0,0.0,0.0,16.0,18.0,37.0,0.0,6.0,9.0,0.0,559.4600219726562,0.0,0.0,0.0,4000.3701171875,0.0,1383.5999755859375,0.0,0.0,1293.5999755859375,6,0
3956,327.0,31.0,0.0,52875.3984375,4730.6201171875,0.0,358.0,57606.0185546875,160.9106663538757,0.9134078212290504,0.0865921787709497,0.0,0.9178797591661964,0.0821202408338036,0.0,2,80.0,278.0,45691.94140625,11914.080078125,3.475,0.2607479505455052,39.0,99.0,220.0,32013.900390625,3808.27001953125,21783.849609375,0.1089385474860335,0.276536312849162,0.6145251396648045,0.555738799170134,0.0661088896306334,0.3781523111992325,3,5.0,6.0,46.0,70.0,2.0,16.0,77.0,33.0,0.0,12.0,13.0,83.0,0.0,3192.5,0.0,1120.419921875,0.0,44119.48046875,615.77001953125,0.0,0.0,16.079999923706055,8541.76953125,10,0
2831,7.0,0.0,0.0,870.0,0.0,0.0,7.0,870.0,124.28571428571428,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,6.0,870.0,0.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,870.0,0.0,0.4285714285714285,0.5714285714285714,0.0,0.0,1.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,870.0,0.0,0.0,0.0,0.0,0.0,6,0
1520,135.0,0.0,0.0,7863.81005859375,0.0,0.0,135.0,7863.81005859375,58.25044487847222,1.0,0.0,0.0,1.0,0.0,0.0,1,29.0,106.0,7048.97021484375,814.8399658203125,3.655172413793104,0.1155970221159991,0.0,47.0,88.0,0.0,799.3800048828125,7064.43017578125,0.0,0.3481481481481481,0.6518518518518519,0.0,0.1016530138085439,0.898346986191456,2,17.0,3.0,20.0,23.0,0.0,6.0,24.0,26.0,0.0,1.0,3.0,29.0,0.0,411.760009765625,44.38999938964844,0.0,0.0,6306.0400390625,387.6199951171875,0.0,0.0,0.0,714.0,9,0
4099,181.0,0.0,38.0,14575.73046875,0.0,2126.7099609375,219.0,16702.4404296875,76.26685127711187,0.8264840182648402,0.0,0.1735159817351598,0.872670705224764,0.0,0.127329294775236,2,73.0,146.0,13020.169921875,3682.27001953125,2.0,0.2828127468094499,5.0,58.0,156.0,3422.43017578125,1361.6099853515625,11918.400390625,0.0228310502283105,0.2648401826484018,0.7123287671232876,0.2049059935388343,0.0815216184205046,0.7135723880406611,3,4.0,38.0,29.0,28.0,6.0,2.0,23.0,27.0,0.0,7.0,21.0,38.0,2126.7099609375,350.20001220703125,22.200000762939453,3723.43017578125,0.0,5980.0,1011.4099731445312,0.0,0.0,14.519999504089355,3473.969970703125,10,3
1820,0.0,3.0,0.0,0.0,823.699951171875,0.0,3.0,823.699951171875,274.566650390625,0.0,1.0,0.0,0.0,1.0,0.0,1,3.0,0.0,823.699951171875,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,823.699951171875,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.699951171875,0.0,0.0,0.0,0.0,1,1
2328,0.0,4.0,0.0,0.0,157.22000122070312,0.0,4.0,157.22000122070312,39.30500030517578,0.0,1.0,0.0,0.0,1.0,0.0,1,2.0,2.0,132.79000854492188,24.43000030517578,1.0,0.1839746873493971,0.0,0.0,4.0,0.0,0.0,157.22000122070312,0.0,0.0,1.0,0.0,0.0,1.0,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.43000030517578,0.0,0.0,0.0,33.83000183105469,98.95999908447266,0.0,0.0,0.0,0.0,4,0
1117,158.0,0.0,35.0,14895.0703125,0.0,1632.56005859375,193.0,16527.63037109375,85.63539052380182,0.8186528497409327,0.0,0.1813471502590673,0.9012223759886934,0.0,0.0987776240113065,2,89.0,104.0,15063.3603515625,1464.27001953125,1.1685393258426966,0.0972073949873584,4.0,53.0,136.0,4704.0,3561.85009765625,8261.7802734375,0.0207253886010362,0.2746113989637305,0.7046632124352331,0.284614303102224,0.2155088187285336,0.4998768781692423,3,8.0,35.0,18.0,29.0,3.0,3.0,28.0,41.0,0.0,1.0,10.0,25.0,1632.56005859375,403.9500122070313,47.2599983215332,858.3699951171875,0.0,9325.2099609375,3318.60009765625,0.0,0.0,34.84000015258789,906.8400268554688,10,4
3292,0.0,1239.0,0.0,0.0,67130.28125,0.0,1239.0,67130.28125,54.18101795803067,0.0,1.0,0.0,0.0,1.0,0.0,1,255.0,984.0,38949.6796875,28180.599609375,3.8588235294117648,0.7235130002473142,14.0,298.0,927.0,6974.669921875,160.5,59995.109375,0.0112994350282485,0.2405165456012913,0.7481840193704601,0.1038975257503461,0.0023908734133252,0.8937116008363285,3,27.0,5.0,139.0,186.0,1.0,40.0,292.0,271.0,13.0,0.0,158.0,134.0,0.0,244.52999877929688,0.0,708.9400024414062,0.0,29205.91015625,9825.3798828125,14806.7998046875,0.0,175.29000854492188,12163.4296875,9,2
3679,153.0,0.0,15.0,12498.0595703125,0.0,2256.199951171875,168.0,14754.259521484377,87.8229733421689,0.9107142857142856,0.0,0.0892857142857142,0.8470814514353285,0.0,0.1529185485646715,2,54.0,114.0,13758.5205078125,995.739990234375,2.111111111111111,0.0723726064636793,1.0,52.0,115.0,990.0,4526.169921875,9238.08984375,0.0059523809523809,0.3095238095238095,0.6845238095238095,0.0670992659561638,0.3067703831825051,0.626130350861331,3,1.0,17.0,17.0,23.0,0.0,0.0,25.0,45.0,0.0,2.0,17.0,22.0,2256.199951171875,0.0,51.25,0.0,0.0,7806.64013671875,4526.169921875,0.0,0.0,0.0,114.0,8,0
4480,0.0,14.0,0.0,0.0,927.780029296875,0.0,14.0,927.780029296875,66.27000209263393,0.0,1.0,0.0,0.0,1.0,0.0,1,7.0,7.0,859.7100219726562,68.06999969482422,1.0,0.0791778599237839,0.0,0.0,14.0,0.0,0.0,927.780029296875,0.0,0.0,1.0,0.0,0.0,1.0,1,6.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,68.06999969482422,0.0,0.0,0.0,134.77000427246094,544.9400024414062,180.0,0.0,0.0,0.0,4,0
392,4.0,0.0,0.0,37.93000030517578,0.0,0.0,4.0,37.93000030517578,9.482500076293944,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,3.0,13.829999923706056,24.100000381469727,3.0,1.7425886127562318,0.0,0.0,4.0,0.0,0.0,37.93000030517578,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.100000023841858,0.0,0.0,13.829999923706056,0.0,0.0,0.0,0.0,0.0,3,2
3421,0.0,16.0,0.0,0.0,1219.5999755859375,0.0,16.0,1219.5999755859375,76.2249984741211,0.0,1.0,0.0,0.0,1.0,0.0,1,4.0,12.0,340.0,879.5999755859375,3.0,2.5870587517233457,0.0,0.0,16.0,0.0,0.0,1219.5999755859375,0.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.5999755859375,0.0,0.0,0.0,0,0
2100,37.0,127.0,0.0,1871.6700439453125,11323.830078125,0.0,164.0,13195.500122070312,80.4603665979897,0.2256097560975609,0.774390243902439,0.0,0.1418415389057384,0.8581584610942615,0.0,2,58.0,106.0,9234.3896484375,3961.110107421875,1.827586206896552,0.428952021543959,2.0,43.0,119.0,813.4000244140625,1871.6700439453125,10510.4296875,0.0121951219512195,0.2621951219512195,0.725609756097561,0.0616422295072892,0.1418415428422261,0.7965162276504846,3,6.0,1.0,0.0,20.0,2.0,1.0,22.0,50.0,30.0,12.0,20.0,6.0,0.0,0.0,0.0,2454.760009765625,0.0,2402.409912109375,4335.2099609375,1570.7999267578125,0.0,524.6799926757812,1907.6400146484373,9,3
3665,0.0,172.0,0.0,0.0,9071.16015625,0.0,172.0,9071.16015625,52.73930323401163,0.0,1.0,0.0,0.0,1.0,0.0,1,29.0,143.0,5890.56005859375,3180.60009765625,4.931034482758621,0.5399486748320418,2.0,48.0,122.0,566.2999877929688,0.0,8504.8603515625,0.0116279069767441,0.2790697674418604,0.7093023255813954,0.0624286162527699,0.0,0.93757138374723,3,1.0,8.0,4.0,20.0,0.0,15.0,35.0,40.0,14.0,0.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,4817.5400390625,893.02001953125,528.5999755859375,0.0,67.19999694824219,2764.800048828125,8,3
117,0.0,200.0,0.0,0.0,13634.4296875,0.0,200.0,13634.4296875,68.1721484375,0.0,1.0,0.0,0.0,1.0,0.0,1,54.0,146.0,8288.75,5345.68017578125,2.703703703703704,0.6449320073329815,2.0,24.0,174.0,1609.5400390625,169.5500030517578,11855.33984375,0.01,0.12,0.87,0.1180496766301332,0.0124354303385682,0.8695148930312986,3,26.0,10.0,8.0,21.0,0.0,2.0,30.0,29.0,83.0,0.0,8.0,9.0,0.0,169.5500030517578,3.640000104904175,0.0,0.0,4287.81982421875,2259.949951171875,5951.2001953125,0.0,33.470001220703125,928.800048828125,8,0
335,0.0,64.0,0.0,0.0,7345.35986328125,0.0,64.0,7345.35986328125,114.77124786376952,0.0,1.0,0.0,0.0,1.0,0.0,1,36.0,28.0,6709.83984375,635.52001953125,0.7777777777777778,0.0947146331850553,2.0,1.0,61.0,794.0,264.0,6287.35986328125,0.03125,0.015625,0.953125,0.1080954527454985,0.0359410573360347,0.8559634899184667,3,0.0,0.0,8.0,15.0,0.0,0.0,15.0,21.0,0.0,0.0,3.0,2.0,0.0,550.0399780273438,0.0,0.0,0.0,1766.1900634765625,4943.64990234375,0.0,0.0,85.47999572753906,0.0,6,0
4040,96.0,1.0,11.0,7868.580078125,18.3700008392334,913.2999877929688,108.0,8800.250066757202,81.48379691441853,0.8888888888888888,0.0092592592592592,0.1018518518518518,0.8941314188159755,0.0020874407772372,0.1037811404067873,3,34.0,74.0,7268.97021484375,1531.280029296875,2.176470588235294,0.2106598299398576,3.0,41.0,64.0,1493.0999755859375,1852.7000732421875,5454.4501953125,0.0277777777777777,0.3796296296296296,0.5925925925925926,0.1696656270178307,0.2105281124790457,0.6198062605031235,3,6.0,13.0,11.0,12.0,1.0,0.0,11.0,27.0,0.0,6.0,10.0,17.0,913.2999877929688,854.7999877929688,0.0,432.6000061035156,0.0,4840.5,997.9000244140624,0.0,18.3700008392334,10.380000114440918,732.4000244140625,9,0
3831,299.0,0.0,7.0,13787.0498046875,0.0,440.2000122070313,306.0,14227.249816894531,46.49428044736775,0.977124183006536,0.0,0.022875816993464,0.9690593742379988,0.0,0.030940625762001,2,58.0,248.0,13477.849609375,749.3999633789062,4.275862068965517,0.0556023390302288,1.0,88.0,217.0,358.70001220703125,2105.080078125,11763.4697265625,0.0032679738562091,0.2875816993464052,0.7091503267973857,0.0252121820326148,0.1479611383238147,0.8268266796435704,3,22.0,7.0,42.0,40.0,0.0,32.0,42.0,50.0,0.0,1.0,47.0,45.0,440.2000122070313,285.6400146484375,5.21999979019165,0.0,0.0,11375.1103515625,1819.4400634765625,0.0,0.0,1.6399999856948853,300.0,9,0
1101,0.0,6.0,0.0,0.0,228.7100067138672,0.0,6.0,228.7100067138672,38.1183344523112,0.0,1.0,0.0,0.0,1.0,0.0,1,3.0,3.0,224.27999877929688,4.429999828338623,1.0,0.0197520949369095,0.0,0.0,6.0,0.0,0.0,228.7100067138672,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.3000030517578,103.9800033569336,0.0,0.0,4.429999828338623,0.0,4,0
884,0.0,6.0,0.0,0.0,414.55999755859375,0.0,6.0,414.55999755859375,69.0933329264323,0.0,1.0,0.0,0.0,1.0,0.0,1,2.0,4.0,188.95999145507807,225.6000061035156,2.0,1.193903557924049,0.0,0.0,6.0,0.0,0.0,414.55999755859375,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.95999908447266,315.6000061035156,0.0,0.0,0.0,1,0
4422,375.0,28.0,0.0,29399.83984375,2364.6201171875,0.0,403.0,31764.4599609375,78.81999990307072,0.9305210918114144,0.0694789081885856,0.0,0.925557679239773,0.0744423207602271,0.0,2,88.0,315.0,25277.419921875,6487.0400390625,3.5795454545454546,0.256633788539812,14.0,108.0,281.0,7928.85986328125,5102.2900390625,18733.310546875,0.0347394540942928,0.2679900744416873,0.6972704714640199,0.2496141836237694,0.160628890492865,0.5897569258833656,3,11.0,0.0,65.0,60.0,4.0,0.0,64.0,76.0,6.0,5.0,61.0,62.0,0.0,2873.39990234375,8.399999618530273,2583.4599609375,0.0,20130.91015625,2749.639892578125,387.6000061035156,106.8800048828125,99.58000183105467,2824.590087890625,8,0
3080,118.0,8.0,30.0,13771.6201171875,383.8699951171875,2128.0,156.0,16283.490112304688,104.381346873748,0.7564102564102564,0.0512820512820512,0.1923076923076923,0.8457413012939357,0.0235741841871549,0.1306845145189094,3,62.0,94.0,14638.7099609375,1644.780029296875,1.5161290322580645,0.1123582633774335,7.0,40.0,109.0,5397.7001953125,2136.719970703125,8749.0703125,0.0448717948717948,0.2564102564102564,0.6987179487179487,0.3314829951498547,0.1312200215010599,0.5372969833490854,3,4.0,30.0,10.0,25.0,0.0,4.0,26.0,26.0,0.0,6.0,4.0,25.0,2128.0,898.6799926757812,0.0,0.0,0.0,10871.5703125,1238.0400390625,0.0,0.0,0.0,1147.2000732421875,9,1
307,336.0,0.0,0.0,21081.400390625,0.0,0.0,336.0,21081.400390625,62.74226306733631,1.0,0.0,0.0,1.0,0.0,0.0,1,63.0,273.0,16805.990234375,4275.41015625,4.333333333333333,0.2543979912296432,8.0,78.0,250.0,7405.0,1073.9300537109375,12602.4697265625,0.0238095238095238,0.2321428571428571,0.7440476190476191,0.3512575102782835,0.0509420657501049,0.5978004239716116,3,26.0,10.0,35.0,55.0,5.0,24.0,55.0,48.0,0.0,2.0,43.0,59.0,0.0,0.0,8.119999885559082,794.6300048828125,0.0,15272.75,1073.9300537109375,0.0,0.0,75.23999786376953,3856.72998046875,10,0
2303,0.0,3.0,0.0,0.0,334.4700012207031,0.0,3.0,334.4700012207031,111.49000040690105,0.0,1.0,0.0,0.0,1.0,0.0,1,3.0,0.0,334.4700012207031,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,334.4700012207031,0.0,0.0,1.0,0.0,0.0,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.4700012207031,0.0,0.0,0.0,0.0,1,4
1025,349.0,7.0,0.0,25244.599609375,2239.89990234375,0.0,356.0,27484.49951171875,77.20365031381671,0.9803370786516854,0.0196629213483146,0.0,0.9185031584297648,0.0814968415702352,0.0,2,62.0,294.0,24494.44921875,2990.050048828125,4.741935483870968,0.1220705157370635,5.0,73.0,278.0,6422.39990234375,3033.699951171875,18028.400390625,0.0140449438202247,0.2050561797752809,0.7808988764044944,0.2336735194489458,0.1103785742590908,0.6559479062919634,3,16.0,0.0,11.0,60.0,0.0,43.0,58.0,51.0,5.0,1.0,49.0,78.0,0.0,2921.260009765625,8.140000343322754,0.0,0.0,20908.5,112.44000244140624,1170.0,0.0,27.76000022888184,2336.39990234375,8,0
516,86.0,86.0,0.0,9807.650390625,3013.010009765625,0.0,172.0,12820.660400390623,74.53872325808503,0.5,0.5,0.0,0.764987924516445,0.2350120754835549,0.0,2,108.0,64.0,11857.08984375,963.5700073242188,0.5925925925925926,0.0812653037146485,0.0,91.0,81.0,0.0,9963.16015625,2857.5,0.0,0.5290697674418605,0.4709302325581395,0.0,0.7771175614067748,0.2228824385932252,2,1.0,0.0,10.0,24.0,0.0,2.0,26.0,93.0,5.0,0.0,6.0,6.0,0.0,340.7799987792969,0.0,0.0,0.0,1886.7900390625,9807.650390625,288.0,0.0,12.640000343322754,484.7999877929688,7,2
1445,0.0,88.0,0.0,0.0,3860.39990234375,0.0,88.0,3860.39990234375,43.8681807084517,0.0,1.0,0.0,0.0,1.0,0.0,1,11.0,77.0,1922.4000244140625,1938.0,7.0,1.0081148436266236,0.0,23.0,65.0,0.0,0.0,3860.39990234375,0.0,0.2613636363636363,0.7386363636363636,0.0,0.0,1.0,2,0.0,3.0,7.0,12.0,0.0,8.0,26.0,9.0,13.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1724.4000244140625,0.0,1302.0,0.0,0.0,834.0,8,0
2337,147.0,0.0,41.0,8722.75,0.0,1935.8599853515625,188.0,10658.609985351562,56.69473396463597,0.7819148936170213,0.0,0.2180851063829787,0.8183759432034692,0.0,0.1816240567965308,2,73.0,115.0,7410.10009765625,3248.510009765625,1.5753424657534247,0.4383894909588469,0.0,42.0,146.0,0.0,1772.3499755859375,8886.259765625,0.0,0.2234042553191489,0.776595744680851,0.0,0.1662834101837167,0.8337165898162833,2,4.0,43.0,12.0,21.0,0.0,0.0,21.0,40.0,0.0,1.0,14.0,36.0,1935.8599853515625,57.98999786376953,0.0,0.0,0.0,4026.0,1714.3599853515625,0.0,0.0,0.0,2924.39990234375,8,4
4053,59.0,159.0,0.0,5224.7900390625,6363.56005859375,0.0,218.0,11588.35009765625,53.1575692553039,0.2706422018348624,0.7293577981651376,0.0,0.4508657397328043,0.5491342602671957,0.0,2,72.0,146.0,8897.240234375,2691.110107421875,2.0277777777777777,0.3024657125728286,1.0,79.0,138.0,369.0,5187.93994140625,6031.41015625,0.0045871559633027,0.3623853211009174,0.6330275229357798,0.0318423241350492,0.4476858135702608,0.5204718622946899,3,12.0,16.0,9.0,29.0,1.0,2.0,39.0,76.0,11.0,0.0,19.0,16.0,0.0,57.42000198364258,0.0,348.79998779296875,0.0,2879.25,5981.14013671875,495.6000061035156,0.0,21.86000061035156,1804.280029296875,9,0
3918,9.0,0.0,0.0,480.0,0.0,0.0,9.0,480.0,53.333333333333336,1.0,0.0,0.0,1.0,0.0,0.0,1,2.0,7.0,480.0,0.0,3.5,0.0,0.0,1.0,8.0,0.0,0.0,480.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,1.0,2,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,5,0
618,0.0,153.0,0.0,0.0,8534.2802734375,0.0,153.0,8534.2802734375,55.77960963031046,0.0,1.0,0.0,0.0,1.0,0.0,1,30.0,123.0,4119.81982421875,4414.4599609375,4.1,1.071517723903041,1.0,0.0,152.0,407.6000061035156,0.0,8126.68017578125,0.0065359477124183,0.0,0.9934640522875816,0.0477603262860651,0.0,0.9522396737139348,2,5.0,0.0,1.0,5.0,0.0,0.0,5.0,2.0,140.0,0.0,0.0,0.0,0.0,54.86000061035156,0.0,0.0,0.0,921.4400024414062,398.3800048828125,7159.60009765625,0.0,0.0,0.0,4,1
1613,142.0,0.0,0.0,7420.4599609375,0.0,0.0,142.0,7420.4599609375,52.256760288292256,1.0,0.0,0.0,1.0,0.0,0.0,1,28.0,114.0,7263.169921875,157.29000854492188,4.071428571428571,0.0216558348815715,0.0,34.0,108.0,0.0,974.0599975585938,6446.39990234375,0.0,0.2394366197183098,0.7605633802816901,0.0,0.1312667962226186,0.8687332037773814,2,0.0,20.0,9.0,22.0,0.0,2.0,22.0,32.0,0.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,6434.39990234375,974.0599975585938,0.0,0.0,0.0,12.0,8,0
3014,0.0,4.0,0.0,0.0,95.79999542236328,0.0,4.0,95.79999542236328,23.94999885559082,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,3.0,49.29999923706055,46.5,3.0,0.9432048827506738,0.0,2.0,2.0,0.0,63.0,32.79999923706055,0.0,0.5,0.5,0.0,0.6576200469908589,0.3423799530091411,2,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,32.79999923706055,0.0,0.0,0.0,0.0,0.0,3,2
1956,91.0,0.0,0.0,5665.60009765625,0.0,0.0,91.0,5665.60009765625,62.25934173248626,1.0,0.0,0.0,1.0,0.0,0.0,1,21.0,70.0,5149.47021484375,516.1300048828125,3.333333333333333,0.1002297291467047,2.0,33.0,56.0,1998.0,1038.1099853515625,2629.489990234375,0.0219780219780219,0.3626373626373626,0.6153846153846154,0.352654618859385,0.1832303709801186,0.4641150101604963,3,0.0,16.0,9.0,13.0,2.0,7.0,10.0,17.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,378.9100036621094,0.0,3882.0,1038.1099853515625,0.0,0.0,6.579999923706055,360.0,9,4
4501,0.0,21.0,0.0,0.0,1625.0400390625,0.0,21.0,1625.0400390625,77.38285900297619,0.0,1.0,0.0,0.0,1.0,0.0,1,14.0,7.0,1625.0400390625,0.0,0.5,0.0,0.0,0.0,21.0,0.0,0.0,1625.0400390625,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.989990234375,1286.050048828125,0.0,0.0,0.0,0.0,3,2
17,43.0,242.0,0.0,3691.89990234375,11370.3603515625,0.0,285.0,15062.26025390625,52.85003597861842,0.1508771929824561,0.8491228070175438,0.0,0.2451092890515081,0.7548907109484918,0.0,2,70.0,215.0,9201.9599609375,5860.2998046875,3.071428571428572,0.6368534344383792,1.0,62.0,222.0,237.0,2713.199951171875,12112.0595703125,0.0035087719298245,0.2175438596491228,0.7789473684210526,0.015734691044325,0.1801323332201151,0.8041329757355599,3,1.0,2.0,6.0,44.0,1.0,3.0,60.0,81.0,31.0,0.0,23.0,34.0,0.0,233.52999877929688,0.0,364.9800109863281,0.0,5801.60009765625,2854.820068359375,2299.199951171875,0.0,39.709999084472656,3468.419921875,9,2
2865,54.0,0.0,0.0,2001.6800537109373,0.0,0.0,54.0,2001.6800537109373,37.068149142795136,1.0,0.0,0.0,1.0,0.0,0.0,1,7.0,47.0,1839.6099853515625,162.07000732421875,6.714285714285714,0.0881001998329803,0.0,12.0,42.0,0.0,0.0,2001.6800537109373,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,1.0,2,2.0,16.0,4.0,7.0,1.0,3.0,6.0,3.0,0.0,2.0,6.0,6.0,0.0,0.0,0.0,331.0599975585937,0.0,1508.550048828125,0.0,0.0,0.0,8.190000534057617,153.8800048828125,10,1
